meet_id,person_id,race_start_time,discipline_name,gender,phase,points,time_str,rank,athlete_name,country_code,meet_name,start_date,end_date,use_era5_land,lat,lon,elevation,timezone,temperature,dewpoint,wind_speed,pressure,relative_humidity,wbgt,city,country
oly_2024,9287c8a1-f70b-44b9-9047-65ca5f6c0e90,2024-08-04T16:30:00,Women's 50m Freestyle,Women,Finals,987.0,23.71,1.0,Sarah SJOESTROEM,SWE,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,b75959a8-af60-4533-af59-51ff40d4e34a,2024-08-04T16:30:00,Women's 50m Freestyle,Women,Finals,955.0,23.97,2.0,Meg HARRIS,AUS,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,832a9832-66c5-47f9-9333-982be8afe101,2024-08-04T16:30:00,Women's 50m Freestyle,Women,Finals,928.0,24.20,3.0,Yufei ZHANG,CHN,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,d6117761-dd4a-4b0c-8063-5619b80c7c55,2024-08-04T16:30:00,Women's 50m Freestyle,Women,Finals,927.0,24.21,4.0,Gretchen WALSH,USA,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,d5cb8e16-7299-48a9-b06f-a2094c773cec,2024-08-04T16:30:00,Women's 50m Freestyle,Women,Finals,913.0,24.33,5.0,Katarzyna WASICK,POL,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,17ecdf53-19b2-45dd-82cf-838ac0a4f72e,2024-08-04T16:30:00,Women's 50m Freestyle,Women,Finals,911.0,24.35,6.0,Neza KLANCAR,SLO,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,05453b97-e1e5-43e0-9461-f928d02ba7e8,2024-08-04T16:30:00,Women's 50m Freestyle,Women,Finals,909.0,24.37,7.0,Qingfeng WU,CHN,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,acfe928d-8c34-47de-bbbe-4a3a94204d78,2024-08-04T16:30:00,Women's 50m Freestyle,Women,Finals,907.0,24.39,8.0,Shayna JACK,AUS,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,9287c8a1-f70b-44b9-9047-65ca5f6c0e90,2024-07-31T18:33:39,Women's 100m Freestyle,Women,Finals,974.0,52.16,1.0,Sarah SJOESTROEM,SWE,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,92c84f72-4ad2-4016-b0c5-9672822cad25,2024-07-31T18:33:39,Women's 100m Freestyle,Women,Finals,967.0,52.29,2.0,Torri HUSKE,USA,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,4e790aca-5e0b-424d-a540-5e415bb23c1b,2024-07-31T18:33:39,Women's 100m Freestyle,Women,Finals,964.0,52.33,3.0,Siobhan HAUGHEY,HKG,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,6a2eb4b2-576e-468c-a24e-e6d9941415a6,2024-07-31T18:33:39,Women's 100m Freestyle,Women,Finals,964.0,52.34,4.0,Mollie O'CALLAGHAN,AUS,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,acfe928d-8c34-47de-bbbe-4a3a94204d78,2024-07-31T18:33:39,Women's 100m Freestyle,Women,Finals,943.0,52.72,5.0,Shayna JACK,AUS,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,0d1892b2-2111-4070-84cf-339445ce3861,2024-07-31T18:33:39,Women's 100m Freestyle,Women,Finals,938.0,52.82,6.0,Junxuan YANG,CHN,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,627b5aeb-3121-45bf-82f3-0b03296db615,2024-07-31T18:33:39,Women's 100m Freestyle,Women,Finals,937.0,52.83,7.0,Marrit STEENBERGEN,NED,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,d6117761-dd4a-4b0c-8063-5619b80c7c55,2024-07-31T18:33:39,Women's 100m Freestyle,Women,Finals,926.0,53.04,8.0,Gretchen WALSH,USA,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,6a2eb4b2-576e-468c-a24e-e6d9941415a6,2024-07-29T19:53:00,Women's 200m Freestyle,Women,Finals,988.0,1:53.27,1.0,Mollie O'CALLAGHAN,AUS,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,5d1c53ac-45a2-4aae-91bf-16b9e759e979,2024-07-29T19:53:00,Women's 200m Freestyle,Women,Finals,974.0,1:53.81,2.0,Ariarne TITMUS,AUS,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,4e790aca-5e0b-424d-a540-5e415bb23c1b,2024-07-29T19:53:00,Women's 200m Freestyle,Women,Finals,956.0,1:54.55,3.0,Siobhan HAUGHEY,HKG,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,23b95bf6-16b6-4889-bf28-2e98a2cbef7f,2024-07-29T19:53:00,Women's 200m Freestyle,Women,Finals,937.0,1:55.29,4.0,Mary-Sophie HARVEY,CAN,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,0d1892b2-2111-4070-84cf-339445ce3861,2024-07-29T19:53:00,Women's 200m Freestyle,Women,Finals,935.0,1:55.38,5.0,Junxuan YANG,CHN,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,22808291-2ff4-48b5-a691-31485022bbd2,2024-07-29T19:53:00,Women's 200m Freestyle,Women,Finals,933.0,1:55.47,6.0,Barbora SEEMANOVA,CZE,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,27ea7474-17c5-4696-aea1-dc7b6a51788d,2024-07-29T19:53:00,Women's 200m Freestyle,Women,Finals,930.0,1:55.59,7.0,Erika FAIRWEATHER,NZL,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,c8eb457a-e971-4f30-b9e6-46949b929699,2024-07-29T19:53:00,Women's 200m Freestyle,Women,Finals,906.0,1:56.60,8.0,Claire WEINSTEIN,USA,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,5d1c53ac-45a2-4aae-91bf-16b9e759e979,2024-07-27T18:52:00,Women's 400m Freestyle,Women,Finals,973.0,3:57.49,1.0,Ariarne TITMUS,AUS,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,86b9f783-93ca-4836-92de-3d9441a2732d,2024-07-27T18:52:00,Women's 400m Freestyle,Women,Finals,962.0,3:58.37,2.0,Summer MCINTOSH,CAN,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,69eeb36b-4c3d-4746-a01c-497f5195205c,2024-07-27T18:52:00,Women's 400m Freestyle,Women,Finals,933.0,4:00.86,3.0,Katie LEDECKY,USA,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,27ea7474-17c5-4696-aea1-dc7b6a51788d,2024-07-27T18:52:00,Women's 400m Freestyle,Women,Finals,930.0,4:01.12,4.0,Erika FAIRWEATHER,NZL,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,5128e55d-f76f-4139-9f14-bbc3afff0320,2024-07-27T18:52:00,Women's 400m Freestyle,Women,Finals,918.0,4:02.14,5.0,Isabel GOSE,GER,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,80128f79-4085-4f9c-af58-848d325ff020,2024-07-27T18:52:00,Women's 400m Freestyle,Women,Finals,917.0,4:02.26,6.0,Paige MADDEN,USA,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,9146fcf6-7608-4147-8d06-c39b81c1fd86,2024-07-27T18:52:00,Women's 400m Freestyle,Women,Finals,902.0,4:03.53,7.0,Maria Fernanda DE OLIVEIRA DA SILVA COSTA,BRA,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,50f7e511-8c1a-4ea1-b23d-74cb82dcf97b,2024-07-27T18:52:00,Women's 400m Freestyle,Women,Finals,887.0,4:04.96,8.0,Jamie PERKINS,AUS,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,69eeb36b-4c3d-4746-a01c-497f5195205c,2024-08-03T19:31:12,Women's 800m Freestyle,Women,Finals,962.0,8:11.04,1.0,Katie LEDECKY,USA,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,5d1c53ac-45a2-4aae-91bf-16b9e759e979,2024-08-03T19:31:12,Women's 800m Freestyle,Women,Finals,954.0,8:12.29,2.0,Ariarne TITMUS,AUS,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,80128f79-4085-4f9c-af58-848d325ff020,2024-08-03T19:31:12,Women's 800m Freestyle,Women,Finals,950.0,8:13.00,3.0,Paige MADDEN,USA,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,b9cbeaef-3777-4e26-a758-5d072011f259,2024-08-03T19:31:12,Women's 800m Freestyle,Women,Finals,941.0,8:14.55,4.0,Simona QUADARELLA,ITA,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,5128e55d-f76f-4139-9f14-bbc3afff0320,2024-08-03T19:31:12,Women's 800m Freestyle,Women,Finals,923.0,8:17.82,5.0,Isabel GOSE,GER,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,4436920a-0324-4ad2-a4ed-083de6535217,2024-08-03T19:31:12,Women's 800m Freestyle,Women,Finals,905.0,8:21.09,6.0,Lani PALLISTER,AUS,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,0cd130b5-053a-4786-8827-fa7cf99da987,2024-08-03T19:31:12,Women's 800m Freestyle,Women,Finals,896.0,8:22.80,7.0,Anastasiia KIRPICHNIKOVA,FRA,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,27ea7474-17c5-4696-aea1-dc7b6a51788d,2024-08-03T19:31:12,Women's 800m Freestyle,Women,Finals,893.0,8:23.27,8.0,Erika FAIRWEATHER,NZL,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,69eeb36b-4c3d-4746-a01c-497f5195205c,2024-07-31T19:16:21,Women's 1500m Freestyle,Women,Finals,969.0,15:30.02,1.0,Katie LEDECKY,USA,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,0cd130b5-053a-4786-8827-fa7cf99da987,2024-07-31T19:16:21,Women's 1500m Freestyle,Women,Finals,937.0,15:40.35,2.0,Anastasiia KIRPICHNIKOVA,FRA,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,5128e55d-f76f-4139-9f14-bbc3afff0320,2024-07-31T19:16:21,Women's 1500m Freestyle,Women,Finals,935.0,15:41.16,3.0,Isabel GOSE,GER,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,b9cbeaef-3777-4e26-a758-5d072011f259,2024-07-31T19:16:21,Women's 1500m Freestyle,Women,Finals,926.0,15:44.05,4.0,Simona QUADARELLA,ITA,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,0907b974-c21f-4498-b819-6eaee34dd113,2024-07-31T19:16:21,Women's 1500m Freestyle,Women,Finals,878.0,16:01.03,5.0,Bingjie LI,CHN,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,dfbc2f92-1f1b-4aa3-997f-5381174a29e5,2024-07-31T19:16:21,Women's 1500m Freestyle,Women,Finals,874.0,16:02.70,6.0,Moesha JOHNSON,AUS,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,a3aaf52f-3668-43ca-a6ec-1be558264cad,2024-07-31T19:16:21,Women's 1500m Freestyle,Women,Finals,873.0,16:02.86,7.0,Beatriz DIZOTTI,BRA,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,064f9fe2-d8de-4556-81b2-9ca2ab2fc400,2024-07-31T19:16:21,Women's 1500m Freestyle,Women,Finals,847.0,16:12.57,8.0,Leonie MARTENS,GER,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,d31fef89-ed82-44ae-a852-fe9f9b732f83,2024-07-30T19:00:00,Women's 100m Backstroke,Women,Finals,1000.0,57.33,1.0,Kaylee MCKEOWN,AUS,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,1d73e719-4f45-4cdd-bcdf-6dfb93e75f4a,2024-07-30T19:00:00,Women's 100m Backstroke,Women,Finals,982.0,57.66,2.0,Regan SMITH,USA,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,a39f25de-82a9-468f-973e-54c4f9bd9a7f,2024-07-30T19:00:00,Women's 100m Backstroke,Women,Finals,966.0,57.98,3.0,Katharine BERKOFF,USA,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,b7343b0b-def2-4eb2-94ee-94fe0753adea,2024-07-30T19:00:00,Women's 100m Backstroke,Women,Finals,951.0,58.29,4.0,Kylie MASSE,CAN,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,528af186-ed23-4b7f-a6d6-e53c00d64242,2024-07-30T19:00:00,Women's 100m Backstroke,Women,Finals,918.0,58.98,5.0,Iona ANDERSON,AUS,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,19ca6397-32dc-47ce-a8eb-97a73e0bb2fc,2024-07-30T19:00:00,Women's 100m Backstroke,Women,Finals,905.0,59.25,6.0,Ingrid WILM,CAN,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,f775cc29-69f0-4c3a-bb1c-9462b8d119da,2024-07-30T19:00:00,Women's 100m Backstroke,Women,Finals,899.0,59.40,7.0,Emma TEREBO,FRA,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,e9126d61-1a70-4765-9d72-b8dee143bf41,2024-07-30T19:00:00,Women's 100m Backstroke,Women,Finals,881.0,59.80,8.0,Beryl GASTALDELLO,FRA,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,d31fef89-ed82-44ae-a852-fe9f9b732f83,2024-08-02T18:41:05,Women's 200m Backstroke,Women,Finals,985.0,2:03.73,1.0,Kaylee MCKEOWN,AUS,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,1d73e719-4f45-4cdd-bcdf-6dfb93e75f4a,2024-08-02T18:41:05,Women's 200m Backstroke,Women,Finals,973.0,2:04.26,2.0,Regan SMITH,USA,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,b7343b0b-def2-4eb2-94ee-94fe0753adea,2024-08-02T18:41:05,Women's 200m Backstroke,Women,Finals,943.0,2:05.57,3.0,Kylie MASSE,CAN,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,0b9a1f90-878b-4e68-b4b4-a119754a76d3,2024-08-02T18:41:05,Women's 200m Backstroke,Women,Finals,942.0,2:05.61,4.0,Phoebe BACON,USA,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,5a1feb85-ef5b-4f21-9630-6ecaceff598f,2024-08-02T18:41:05,Women's 200m Backstroke,Women,Finals,900.0,2:07.53,5.0,Katie SHANAHAN,GBR,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,fde59404-9dc5-488d-b19c-c4ac13c59bd0,2024-08-02T18:41:05,Women's 200m Backstroke,Women,Finals,891.0,2:07.96,6.0,Xuwei PENG,CHN,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,e3df88e9-c587-48f5-b8f4-fe8aaca59198,2024-08-02T18:41:05,Women's 200m Backstroke,Women,Finals,887.0,2:08.16,7.0,Honey OSRIN,GBR,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,2375559d-9314-43de-8c2b-4313fc507082,2024-08-02T18:41:05,Women's 200m Backstroke,Women,Finals,845.0,2:10.23,8.0,Anastasiya SHKURDAI,AIN,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,a55fccee-69c9-42cf-b6a0-d6123676032e,2024-07-29T19:34:00,Women's 100m Breaststroke,Women,Finals,948.0,1:05.28,1.0,Tatjana SMITH,RSA,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,807bbc03-4322-4b07-b59a-0faf43ac7791,2024-07-29T19:34:00,Women's 100m Breaststroke,Women,Finals,936.0,1:05.54,2.0,Qianting TANG,CHN,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,8118ab1c-27d8-4776-9ada-7c205aa7e4d7,2024-07-29T19:34:00,Women's 100m Breaststroke,Women,Finals,934.0,1:05.59,3.0,Mona MC SHARRY,IRL,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,919a703a-52f3-44f0-b77b-1adf1e6f9c24,2024-07-29T19:34:00,Women's 100m Breaststroke,Women,Finals,934.0,1:05.60,4.0,Benedetta PILATO,ITA,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,7bb598e9-1fd3-408d-9c0e-910e9fee1fed,2024-07-29T19:34:00,Women's 100m Breaststroke,Women,Finals,934.0,1:05.60,4.0,Lilly KING,USA,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,e2c969db-911a-4c45-92f3-dd1bbfe3aa6c,2024-07-29T19:34:00,Women's 100m Breaststroke,Women,Finals,923.0,1:05.85,6.0,Angharad EVANS,GBR,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,57b0edac-7b5a-4aae-9825-d9bf97da3210,2024-07-29T19:34:00,Women's 100m Breaststroke,Women,Finals,896.0,1:06.50,7.0,Eneli JEFIMOVA,EST,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
oly_2024,272e6ffe-5567-435f-815b-e84ff4cb8a1a,2024-07-29T19:34:00,Women's 100m Breaststroke,Women,Finals,895.0,1:06.54,8.0,Alina ZMUSHKA,AIN,Olympics 2024,2024-07-27,2024-08-11,True,48.8566,2.3522,35,Europe/Paris,19.66064112981161,14.079775468508444,2.644392517043445,1004.8301920572916,70.21855804011871,20.31316214326471,Paris,France
