meet_id,person_id,race_start_time,discipline_name,gender,phase,points,time_str,rank,athlete_name,country_code,time_seconds,meet_name,start_date,end_date,use_era5_land,lat,lon,elevation,timezone,temperature,dewpoint,wind_speed,pressure,relative_humidity,wbgt,city,country,race_time_temperature,race_time_dewpoint,race_time_wind_speed,race_time_pressure,race_time_relative_humidity,race_time_wbgt
oly_2008,e72652fb-f3bf-4d8d-897d-6dd98461c68e,2008-08-14T02:49:00,Men's 100m Freestyle,Men,Finals,993.0,47.67,3.0,Jason LEZAK,USA,47.67,Olympics 2008,2008-08-09,2008-08-24,True,39.9042,116.4074,43,Asia/Shanghai,24.511200523376488,19.361660178502405,1.2835880237515014,996.2005900065104,73.07978988321352,25.21173555966017,Beijing,China,22.703820800781273,21.903314208984398,0.9248167269191635,996.3440625,95.2552208813881,25.513933437062608
oly_2008,b2464b70-fd20-4573-ab1d-605bcde8169f,2008-08-14T02:49:00,Men's 100m Freestyle,Men,Finals,993.0,47.67,3.0,Cesar CIELO FILHO,BRA,47.67,Olympics 2008,2008-08-09,2008-08-24,True,39.9042,116.4074,43,Asia/Shanghai,24.511200523376488,19.361660178502405,1.2835880237515014,996.2005900065104,73.07978988321352,25.21173555966017,Beijing,China,22.703820800781273,21.903314208984398,0.9248167269191635,996.3440625,95.2552208813881,25.513933437062608
oly_2008,292894f7-4cb0-4393-b012-08ddc476e57d,2008-08-14T02:49:00,Men's 100m Freestyle,Men,Finals,988.0,47.75,5.0,Pieter VAN DEN HOOGENBAND,NED,47.75,Olympics 2008,2008-08-09,2008-08-24,True,39.9042,116.4074,43,Asia/Shanghai,24.511200523376488,19.361660178502405,1.2835880237515014,996.2005900065104,73.07978988321352,25.21173555966017,Beijing,China,22.703820800781273,21.903314208984398,0.9248167269191635,996.3440625,95.2552208813881,25.513933437062608
oly_2008,b75677cd-792f-40a0-9f1a-9284d5ae9d6b,2008-08-14T02:49:00,Men's 100m Freestyle,Men,Finals,970.0,48.04,6.0,Lyndon FERNS,RSA,48.04,Olympics 2008,2008-08-09,2008-08-24,True,39.9042,116.4074,43,Asia/Shanghai,24.511200523376488,19.361660178502405,1.2835880237515014,996.2005900065104,73.07978988321352,25.21173555966017,Beijing,China,22.703820800781273,21.903314208984398,0.9248167269191635,996.3440625,95.2552208813881,25.513933437062608
oly_2008,9f0c1224-95f0-4230-880b-76abbdc9a125,2008-08-14T02:49:00,Men's 100m Freestyle,Men,Finals,960.0,48.20,7.0,Matthew TARGETT,AUS,48.2,Olympics 2008,2008-08-09,2008-08-24,True,39.9042,116.4074,43,Asia/Shanghai,24.511200523376488,19.361660178502405,1.2835880237515014,996.2005900065104,73.07978988321352,25.21173555966017,Beijing,China,22.703820800781273,21.903314208984398,0.9248167269191635,996.3440625,95.2552208813881,25.513933437062608
oly_2008,62fa8cc4-7133-4fe0-8e79-e970ada9dec7,2008-08-14T02:49:00,Men's 100m Freestyle,Men,Finals,952.0,48.33,8.0,Stefan NYSTRAND,SWE,48.33,Olympics 2008,2008-08-09,2008-08-24,True,39.9042,116.4074,43,Asia/Shanghai,24.511200523376488,19.361660178502405,1.2835880237515014,996.2005900065104,73.07978988321352,25.21173555966017,Beijing,China,22.703820800781273,21.903314208984398,0.9248167269191635,996.3440625,95.2552208813881,25.513933437062608
oly_2008,795643ea-cc69-42ad-96da-87d4c030506e,2008-08-17T02:14:00,Men's 1500m Freestyle,Men,Finals,1006.0,14:40.84,1.0,Oussama MELLOULI,TUN,880.84,Olympics 2008,2008-08-09,2008-08-24,True,39.9042,116.4074,43,Asia/Shanghai,24.511200523376488,19.361660178502405,1.2835880237515014,996.2005900065104,73.07978988321352,25.21173555966017,Beijing,China,22.550622558593773,15.560876464843773,0.723773202649784,996.9775,64.70482252588707,22.5472622514422
oly_2008,9ed88e7a-2ae9-4485-8765-2b8c98ffe430,2008-08-17T02:14:00,Men's 1500m Freestyle,Men,Finals,1004.0,14:41.53,2.0,Grant HACKETT,AUS,881.53,Olympics 2008,2008-08-09,2008-08-24,True,39.9042,116.4074,43,Asia/Shanghai,24.511200523376488,19.361660178502405,1.2835880237515014,996.2005900065104,73.07978988321352,25.21173555966017,Beijing,China,22.550622558593773,15.560876464843773,0.723773202649784,996.9775,64.70482252588707,22.5472622514422
oly_2008,dc4c248d-4d05-454f-a210-7d6021ab980b,2008-08-17T02:14:00,Men's 1500m Freestyle,Men,Finals,1000.0,14:42.69,3.0,Ryan COCHRANE,CAN,882.69,Olympics 2008,2008-08-09,2008-08-24,True,39.9042,116.4074,43,Asia/Shanghai,24.511200523376488,19.361660178502405,1.2835880237515014,996.2005900065104,73.07978988321352,25.21173555966017,Beijing,China,22.550622558593773,15.560876464843773,0.723773202649784,996.9775,64.70482252588707,22.5472622514422
oly_2008,620d9009-5102-45b1-a91c-d69f3a819aa8,2008-08-17T02:14:00,Men's 1500m Freestyle,Men,Finals,998.0,14:43.21,4.0,Yuriy PRILUKOV,RUS,883.21,Olympics 2008,2008-08-09,2008-08-24,True,39.9042,116.4074,43,Asia/Shanghai,24.511200523376488,19.361660178502405,1.2835880237515014,996.2005900065104,73.07978988321352,25.21173555966017,Beijing,China,22.550622558593773,15.560876464843773,0.723773202649784,996.9775,64.70482252588707,22.5472622514422
